OSHPD_ID,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_OPERATED_THIS_YR,FAC_OP_PER_BEGIN_DT,FAC_OP_PER_END_DT,FAC_PAR_CORP_NAME,LICENSE_NO,LICENSE_EFF_DATE,LICENSE_EXP_DATE,LICENSE_STATUS,FACILITY_LEVEL,TRAUMA_CTR,TEACH_HOSP,TEACH_RURAL,LONGITUDE,LATITUDE,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LA_COUNTY_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LIC_CAT,LICEE_TOC,PRIN_SERVICE_TYPE,MED_SURG_LIC_BEDS,PERINATAL_LIC_BEDS,ped_LIC_BEDS,IC_LIC_BEDS,CORONARY_CARE_LIC_BEDS,resp_CARE_LIC_BEDS,BURN_LIC_BEDS,IC_NEWBORN_LIC_BEDS,REHAB_CTR_LIC_BEDS,GAC_SUBTOT_LIC_BEDS,chemdep_RECOVERY_LIC_BEDS,psych_LIC_BEDS,SN_LIC_BEDS,interc_LIC_BEDS,ic_DEV_DIS_LIC_BEDS,TOT_LIC_BEDS,GAC_CDRS_LIC_BEDS,ACUTE_PSYCH_LIC_BEDS,NEWBORN_NURSERY_BASSINETS,GEN_ACUTE_CARE_SN_SWING_BEDS,psych_PATS_LOCKED_ON_1231,psych_PATS_OPEN_ON_1231,psych_PATS_TOT_BY_UNIT_ON_1231,psych_PATS_0_TO_17_ON_1231,psych_PATS_18_TO_64_ON_1231,psych_PATS_65_AND_UP_ON_1231,psych_PATS_TOT_BY_AGE_ON_1231,psych_PATS_MED_TRAD_ON_1231,psych_PATS_MED_mc_ON_1231,psych_PATS_MED_CAL_TRAD_ON_1231,psych_PATS_MED_CAL_mc_ON_1231,psych_PATS_COUNTY_INDIGENT_PROG,psych_PATS_3RD_PARTIES_TRAD,psych_PATS_3RD_PARTIES_mc,psych_PATS_SHORT_DOYLE,psych_PATS_OTHER_INDIGENT,psych_PATS_OTHER_PAYERS,psych_PATS_TOT_BY_PAYOR,SHORT_DOYLE_svcs_OFFERED,INPATIENT_HOSPICE_PROG_OFFERED,BED_CLASS_GEN_ACUTE_CARE_SERVICE,BED_CLASS_SN_HOSPICE_SERVICE,BED_CLASS_IC_HOSPICE_SERVICE,ip_pal_CARE_PROG_OFFERED,op_pal_CARE_SERV_OFFERED,MED_SURG_LIC_BED_DAYS,PERINATAL_LIC_BED_DAYS,ped_LIC_BED_DAYS,IC_LIC_BED_DAYS,CORONARY_CARE_LIC_BED_DAYS,resp_CARE_LIC_BED_DAYS,BURN_LIC_BED_DAYS,IC_NEWBORN_LIC_BED_DAYS,REHAB_CTR_LIC_BED_DAYS,GAC_SUBTOT_LIC_BED_DAYS,chemdep_RECOVERY_LIC_BED_DAYS,psych_LIC_BED_DAYS,SN_LIC_BED_DAYS,interc_LIC_BED_DAYS,ic_DEV_DIS_LIC_BED_DAYS,TOT_LIC_BED_DAYS,MED_SURG_DISCHARGES,PERINATAL_DISCHARGES,ped_DISCHARGES,IC_DISCHARGES,CORONARY_CARE_DISCHARGES,resp_CARE_DISCHARGES,BURN_DISCHARGES,IC_NEWBORN_DISCHARGES,REHAB_CTR_DISCHARGES,GAC_SUBTOT_DISCHARGES,chemdep_RECOVERY_DISCHARGES,psych_DISCHARGES,SN_DISCHARGES,interc_DISCHARGES,ic_DEV_DIS_DISCHARGES,TOT_DISCHARGES,GAC_CDRS_DISCHARGES,ACUTE_PSYCH_DISCHARGES,NEWBORN_NURSERY_INFANTS,IC_INTRA_TRANSFERS,CORONARY_CARE_INTRA_TRANSFERS,resp_CARE_INTRA_TRANSFERS,BURN_INTRA_TRANSFERS,IC_NEWBORN_INTRA_TRANSFERS,SN_INTRA_TRANSFERS,MED_SURG_CEN_DAYS,PERINATAL_CEN_DAYS,ped_CEN_DAYS,IC_CEN_DAYS,CORONARY_CARE_CEN_DAYS,resp_CARE_CEN_DAYS,BURN_CEN_DAYS,IC_NEWBORN_CEN_DAYS,REHAB_CTR_CEN_DAYS,GAC_SUBTOT_CEN_DAYS,chemdep_RECOV_CEN_DAYS,psych_CEN_DAYS,SN_CEN_DAYS,interc_CEN_DAYS,ic_DEV_DIS_CEN_DAYS,TOT_CEN_DAYS,GAC_CDRS_CEN_DAYS,ACUTE_PSYCH_CEN_DAYS,NEWBORN_NURSERY_CEN_DAYS,MED_SURG_ALOS_CY,PERINATAL_ALOS_CY,ped_ALOS_CY,IC_ALOS_CY,CORONARY_CARE_ALOS_CY,resp_CARE_ALOS_CY,BURN_ALOS_CY,IC_NEWBORN_ALOS_CY,REHAB_CTR_ALOS_CY,GAC_SUBTOT_ALOS_CY,chemdep_RECOV_ALOS_CY,psych_ALOS_CY,SN_ALOS_CY,interc_ALOS_CY,ic_DEV_DIS_ALOS_CY,TOT_ALOS_CY,GAC_CDRS_ALOS_CY,ACUTE_PSYCH_CDRS_ALOS_CY,MED_SURG_ALOS_PY,PERINATAL_ALOS_PY,ped_ALOS_PY,IC_ALOS_PY,CORONARY_CARE_ALOS_PY,resp_CARE_ALOS_PY,BURN_ALOS_PY,IC_NEWBORN_ALOS_PY,REHAB_CTR_ALOS_PY,GAC_SUBTOT_ALOS_PY,chemdep_RECOV_ALOS_PY,psych_ALOS_PY,SN_ALOS_PY,interc_ALOS_PY,ic_DEV_DIS_ALOS_PY,TOT_ALOS_PY,GAC_CDRS_ALOS_PY,ACUTE_PSYCH_CDRS_ALOS_PY,EMSA_TRAUMA_DESIGNATION,LIC_ED_LEV_BEGIN,EMS_VISITS_NON_URGENT_TOT,EMS_VISITS_URGENT_TOT,EMS_VISITS_MODERATE_TOT,EMS_VISITS_SEVERE_TOT,EMS_VISITS_CRITICAL_TOT,EMS_visits_tot,ed_STATIONS_ON_1231,NON_EMER_VISITS_IN_ed,lwobs,ed_AMBULANCE_div_HOURS,ed_HR_div_JAN,ed_HR_div_FEB,ed_HR_div_MAR,ed_HR_div_APR,ed_HR_div_MAY,ed_HR_div_JUN,ed_HR_div_JUL,ed_HR_div_AUG,ed_HR_div_SEP,ed_HR_div_OCT,ed_HR_div_NOV,ed_HR_div_DEC,ed_HR_div_TOT,EMSA_TRAUMA_DESIGNATION_ped,LIC_ED_LEV_END,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,ADMITTED_FROM_ed_TOT,ER_TRAFFIC_TOT,INPATIENT_SURG_OPER,OUTPATIENT_SURG_OPER,INPAT_OPER_RM,OUTPAT_OPER_RM,INPAT_OUTPAT_OPER_RM,OPER_RM_TOT,OFFER_AMBULATORY_SURG_PROG,LIVE_BIRTHS_TOT,LIVE_BIRTHS_LT_2500GM,LIVE_BIRTHS_LT_1500GM,OFFER_ALTERNATE_BIRTH_PROG,LIVE_BIRTHS_IN_alt_SETTING,LIVE_BIRTHS_C_SECTION,LIC_CARDIOLOGY_cardio_SURG_svcs,cardio_OPER_RM,cardio_SURG_OPER_ped_BYPASS_USED,CARDIO_SURG_OPER_ADLT_BYPASSUSED,cardio_SURG_OPER_BYPASS_USED_TOT,cabg_SURG,card_cath_LAB_RM,CARD_CATH_PED_IP_DIAG_VST,CARD_CATH_PED_OP_DIAG_VST,card_cath_ADLT_IP_DIAG_VISITS,card_cath_ADLT_oP_DIAG_VISITS,card_cath_DIAG_VISITS_TOT,DIAG_card_CATH_PROC,MYOCARDIAL_BIOPSY,PERM_PACEMAKER_IMPLANT,OTH_PERM_PACEMAKER_PROC,IMPLANABLE_CARDIO_DEFIB_implant,OTH_PROCEDURES,PCI_WITH_STENT,PCI_WO_STENT,ATHERECTOMY,THROMBOLYTIC_AGENTS,PTBV,DIAG_ELECTROPHYSIOLOGY_EP,cath_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_ins,cath_BASED_vent_ASSIST_dev_ins,ALL_OTHER_cath_PROC,cath_PROC_TOT,INPATIENT_SURG_OPER_RM_MINS,OUTPATIENT_SURG_OPER_RM_MINS,cardio_SURG_OPER_ped_NOBYPASS,cardio_SURG_OPER_ADULT_NOBYPASS,cardio_SURG_OPER_NOBYPASS_TOT,CARD_CATH_PED_IP_THER_VST,CARD_CATH_PED_OP_THER_VST,card_cath_ADULT_IP_THER_VIS,card_cath_ADULT_OUTPAT_THER_VIS,card_cath_THER_VIS_TOT,INPATIENT_AVG_PER_SURGERY,OUTPATIENT_AVG_PER_SURGERY,FAC_ACQUIRE_EQUIP_OVER_500K,resp_stat,MSSA_DESIGNATION,MSSA_NAME,Include_State_hospital,ALTERNATE_SETTING_LDRP1,ALTERNATE_SETTING_LDR1,ED_AMBULANCE_DIV_HOURS1,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,UNK_ACUITY_NOT_ADM,UNK_ACUITY_ADM,UNKNOWN_SEV
106281047,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS STREET,NAPA,94558,Yes,01/01/2020,12/31/2020,St Joseph Health,110000060,11/01/2020,01/31/2021,Open,Parent Facility,Level III,No,No,-122.296000,38.323630,District 4,District 3,District 5,06055200602,112.1,,03 - North Bay,Napa,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,122,22,0,36,0,0,0,6,14,200,0,0,0,0,0,200,0,0,8,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,Yes,X,,,Yes,Yes,45284,8052,0,13176,0,0,0,2196,5124,73832,0,0,0,0,0,73832,4142,756,,228,,,,112,261,5499,,,,,,5499,,,672,910,,,,11,,14586,1801,,2830,,,,1136,3023,23376,,,,,,23376,,,1202,3.5,2.4,,2.5,,,,9.2,11.6,4.2,,,,,,4.2,,,3.7,2.8,0.0,2.4,0.0,0.0,0.0,8.3,11.9,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,Level III,Basic,972,1006,5921,6078,7008,20985,18,6437,591,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,1,0,12,42,3005,3060,24045,1142,3191,0,4,6,10,Yes,770,31,3,,0,223,Cardiovascular Surgery Services,1,0,24,24,25,2,0,0,224,85,309,387,0,61,38,8,9,120,8,5,0,0,27,27,10,0,0,5,3,25,733,136354,258896,0,1,1,0,0,0,0,,119.4,81.1,Yes,Respondent,Urban,Napa Central,No,,,,200 - 299,Non-Profit,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24045,0,0,973,1006,5933,6120,10013,0,0,0
106281078,106281078,ADVENTIST HEALTH ST. HELENA,10 WOODLAND RD.,ST. HELENA,94574,Yes,01/01/2020,12/31/2020,Adventist Health,110000073,11/01/2020,10/31/2021,Open,Parent Facility,,No,No,-122.473003,38.539373,District 4,District 3,District 5,06055201700,111.1,,03 - North Bay,Napa,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,132,7,0,12,0,0,0,0,0,151,0,0,0,0,0,151,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,48312,2562,0,4392,0,0,0,0,0,55266,0,0,0,0,0,55266,2376,7,0,146,0,0,0,0,0,2529,0,0,0,0,0,2529,0,0,6,557,0,0,0,0,0,11542,19,0,1750,0,0,0,0,0,13311,0,0,0,0,0,13311,0,0,15,4.9,2.7,,2.5,,,,,,5.3,,,,,,5.3,,,5.2,2.3,0.0,3.1,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,,Standby,74,638,1631,1115,584,4042,8,0,27,Yes,0,0,0,0,0,0,0,228,72,744,720,192,1956,,Standby,0,1,4,141,461,607,4649,1172,2851,0,0,6,6,,6,0,0,,0,2,Cardiovascular Surgery Services,2,0,133,133,95,2,0,0,418,568,986,600,0,90,15,25,11,152,9,8,0,1,0,185,57,160,14,1,2,69,1399,178747,211036,0,92,92,0,0,120,155,275,152.5,74.0,,Respondent,Rural,Angwin/Deer Park/St. Helena,No,,,1,150 - 199,Non-Profit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4649,74,639,1635,1256,1045,0,0,0
106281266,106281266,NAPA STATE HOSPITAL,2100 NAPA-VALLEJO HIGHWAY,NAPA,94558,Yes,01/01/2020,12/31/2020,,150000492,05/01/2020,04/30/2021,Open,Parent Facility,,No,No,-122.273870,38.279940,District 4,District 3,District 5,06055200900,112.1,,03 - North Bay,Napa,Acute Psychiatric Hospital,State,Psychiatric,0,0,0,0,0,0,0,0,0,,0,151,36,1231,0,1418,0,0,,,27,0,27,0,18,9,27,12,,,,,,,,15,,27,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,55266,13176,450546,0,518988,,,,,,,,,,,,8,2,715,,725,,,,,,,,,,,,,,,,,,,,,6465,10231,402179,,418875,,,,,,,,,,,,,,,808.1,"5,115.5",562.5,,577.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.9,"2,540.5",524.9,0.0,537.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,Respondent,Urban,Napa Central,Yes,,,,500+,State,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106291023,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,95945,Yes,01/01/2020,12/31/2020,CommonSpirit Health,230000152,11/01/2020,10/31/2021,Open,Parent Facility,,No,Yes,-121.047201,39.228080,District 1,District 1,District 1,06057000501,113,,02 - Golden Empire,Nevada,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,90,10,0,2,2,0,0,0,0,104,0,0,0,0,0,104,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,No,32940,3660,0,732,732,0,0,0,0,38064,0,0,0,0,0,38064,3694,354,0,42,,,,,,4090,,,,,,4090,,,331,215,,,,,,14061,795,0,702,,,,,,15558,,,,,,15558,,,636,3.8,2.2,,2.7,,,,,,3.8,,,,,,3.8,,,3.9,2.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,,Basic,203,3215,6861,7059,4740,22078,18,0,423,No,,,,,,,,,,,,,,,Basic,0,2,24,394,3093,3513,25591,850,921,,,5,5,Yes,331,15,3,,,97,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76332,72830,0,0,,0,0,0,0,,89.8,79.1,Yes,Respondent,Rural,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,No,,,,100 - 149,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25591,203,3217,6885,7453,7833,0,0,0
106291053,106291053,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,96161,Yes,01/01/2020,12/31/2020,Tahoe Forest Hospital District,230000151,11/01/2020,10/31/2021,Open,Parent Facility,,No,Yes,-120.201516,39.324536,District 1,District 1,District 4,06057001206,114,,02 - Golden Empire,Nevada,General Acute Care Hospital,District,General Medical / Surgical,23,4,0,6,0,0,0,0,0,33,0,0,37,0,0,70,0,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,No,8418,1464,0,2196,0,0,0,0,0,12078,0,0,13542,0,0,25620,893,329,,258,,,,,,1480,,,15,,,1495,,,323,487,,,,,,3203,995,,1520,,,,,,5718,,,9428,,,15146,,,492,3.6,3.0,,2.0,,,,,,3.9,,,628.5,,,10.1,,,3.6,1.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,570.1,0.0,0.0,8.0,0.0,0.0,,Basic,78,789,4427,2709,2638,10641,15,0,38,No,,,,,,,,,,,,,,,Basic,2,0,16,118,158,294,10935,437,1854,,,5,5,Yes,319,22,1,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33072,124374,,,,,,,,,75.7,67.1,,Respondent,Rural,North Bloomfield/North San Juan/Truckee,No,,,,50 - 99,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10935,80,789,4443,2827,2796,0,0,0
106300032,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 WEST LA VETA AVENUE,ORANGE,92868,Yes,01/01/2020,12/31/2020,Children's Healthcare of California,060000011,12/01/2020,11/30/2021,Open,Parent Facility,Level II - Pediatric,No,No,-117.865449,33.780751,District 68,District 37,District 46,06059076000,116h,,13 - Orange,Orange,General Acute Care Hospital,Non-Profit Corporation (including church-related),Pediatric,0,0,158,54,0,0,0,104,0,316,0,18,0,0,0,334,0,0,0,,10,,10,10,,,10,,,7,,,,3,,,0,10,,,,,,Yes,No,0,0,57828,19764,0,0,0,38064,0,115656,0,6588,0,0,0,122244,,,9114,861,,,,889,,10864,,681,,,,11545,0,0,0,1267,,,,,,,,31327,9153,,,,19162,,59642,,5459,,,,65101,0,0,0,,,3.4,4.3,,,,21.6,,5.5,,8.0,,,,5.6,,,0.0,0.0,3.3,3.7,0.0,0.0,0.0,21.8,0.0,5.2,0.0,6.1,0.0,0.0,0.0,5.3,0.0,0.0,,Basic,424,19434,27248,5555,2427,55088,36,17546,598,No,0,0,0,0,0,0,0,0,0,0,0,0,,Level II,Basic,0,22,357,451,7015,7845,62933,2781,7830,0,0,12,12,,0,,,,0,0,Cardiovascular Surgery Services,2,64,,64,0,2,71,199,0,8,278,168,0,3,3,2,2,0,0,0,0,0,15,95,76,28,26,0,0,490,908,265410,548511,33,,33,60,143,0,13,216,95.4,70.1,,Respondent,Urban,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,No,,,,300 - 499,Non-Profit,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,62933,0,0,0,424,19456,27605,6006,9442,0,0,0
106300225,106300225,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,92708,Yes,01/01/2020,12/31/2020,Memorial Health Services,060000066,04/22/2020,01/13/2021,Open,Parent Facility,,No,No,-117.955240,33.701620,District 72,District 34,District 48,06059099232,116j,,13 - Orange,Orange,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,164,25,0,21,0,0,0,12,0,222,0,0,0,0,0,222,0,0,20,0,,,,,,,,,,,,,,,,,,,,Yes,X,,,Yes,No,60024,9150,0,7686,0,0,0,4392,0,81252,0,0,0,0,0,81252,8388,1705,,513,,,,162,,10768,,,,,,10768,,,1525,1344,,,,7,,30581,3739,,7818,,,,1004,,43142,,,,,,43142,,,2830,3.6,2.2,,4.2,,,,5.9,,4.0,,,,,,4.0,,,3.3,2.6,0.0,3.4,0.0,0.0,0.0,6.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,,Basic,315,1163,5761,6763,10225,24227,26,,295,Yes,95,28,,,,13,4,21,10,8,45,197,421,,Basic,2,3,10,28,7275,7318,31545,3003,2609,,,8,8,,1664,72,5,,,486,Cardiovascular Surgery Services,1,,107,107,85,3,,,295,431,726,726,,92,11,38,2,249,,8,,11,28,91,29,,,12,10,,1307,389490,294000,,,,,,110,139,249,129.7,112.7,Yes,Respondent,Urban,Fountain Valley/Huntington Beach Central,No,,,1,200 - 299,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31545,317,1166,5771,6791,17500,0,0,0
106301097,106301097,"ANAHEIM COMMUNITY HOSPITAL, LLC",3350 WEST BALL ROAD,ANAHEIM,92804,,,,,,,,,,,No,No,,,District 65,District 29,District 46,,116c,,13 - Orange,Orange,General Acute Care Hospital,,,70,14,5,12,,,,,,101,,,,,,101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Respondent,Urban,Anaheim West,No,,,,100 - 149,Not Available,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106301098,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,Yes,01/01/2020,12/31/2020,"AHMC Healthcare, Inc",060000080,11/01/2020,10/31/2021,Open,Parent Facility,,No,No,-117.932480,33.847250,District 69,District 29,District 46,06059086601,116l,,13 - Orange,Orange,General Acute Care Hospital,Investor - Partnership,General Medical / Surgical,153,27,0,22,10,0,0,11,0,223,0,0,0,0,0,223,0,0,12,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,55998,9882,0,8052,3660,0,0,4026,0,81618,0,0,0,0,0,81618,5446,890,0,326,573,0,0,135,0,7370,0,0,0,0,0,7370,0,0,864,974,363,0,0,52,0,22753,1927,0,4829,3002,0,0,2272,,34783,0,0,0,0,0,34783,0,0,1435,4.2,2.2,,3.7,3.2,,,12.2,,4.7,,,,,,4.7,,,4.1,2.4,0.0,2.1,3.2,0.0,0.0,15.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,,Basic,1693,5774,5826,5385,2712,21390,30,0,445,Yes,24,29,0,0,0,49,82,14,0,8,22,135,363,,Basic,83,17,354,1748,4302,6504,27894,1201,1600,0,0,7,7,Yes,867,53,3,,0,266,Cardiovascular Surgery Services,2,0,118,118,101,3,0,0,308,287,595,595,0,77,25,47,0,246,0,0,0,0,57,56,1184,347,0,0,0,0,2634,159570,140889,,,,,,,,,132.9,88.1,,Respondent,Urban,Anaheim Central,No,,,1,200 - 299,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27894,1776,5791,6180,7133,7014,0,0,0
106301127,106301127,KINDRED HOSPITAL - BREA,875 NORTH BREA BOULEVARD,BREA,92821,Yes,01/01/2020,12/31/2020,Kindred Healthcare,060000407,03/03/2020,03/02/2021,Open,Parent Facility,,No,No,-117.893410,33.933930,District 55,District 29,District 39,06059001506,116k,,13 - Orange,Orange,General Acute Care Hospital,Investor - Corporation,General Medical / Surgical,44,0,0,4,0,0,0,0,0,48,0,0,38,0,0,86,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,16104,0,0,1464,0,0,0,0,0,17568,0,0,13908,0,0,31476,342,,,65,,,,,,407,,,92,,,499,,,,132,,,,,,12825,,,1417,,,,,,14242,,,11109,,,25351,,,,37.5,,,7.2,,,,,,35.0,,,120.8,,,50.8,,,36.4,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,62.0,0.0,0.0,42.2,0.0,0.0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,21,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,,,,,,,,,,25.7,,,Respondent,Urban,Brea West/Fullerton North/La Habra,No,,,,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106301140,106301140,CHAPMAN GLOBAL MEDICAL CENTER,2601 EAST CHAPMAN AVENUE,ORANGE,92869,Yes,01/01/2020,12/31/2020,KPC HEALTHCARE INC.,060000097,11/12/2020,01/10/2021,Open,Parent Facility,,No,No,-117.825860,33.787850,District 68,District 37,District 45,06059075816,116n,,13 - Orange,Orange,General Acute Care Hospital,Investor - Corporation,General Medical / Surgical,35,0,0,12,0,0,0,0,0,47,28,12,27,0,0,114,0,0,0,0,4,0,4,0,2,2,4,3,1,0,0,0,0,0,0,0,0,4,,Yes,X,,,,No,12810,0,0,4392,0,0,0,0,0,17202,10248,4392,9882,0,0,41724,1585,0,0,234,0,0,0,0,0,1819,0,276,10,0,0,2105,0,0,0,306,0,0,0,0,0,6321,0,0,1862,0,0,0,0,0,8183,0,3846,9093,0,0,21122,0,0,0,4.0,,,3.4,,,,,,4.5,,13.9,909.3,,,10.0,,,3.5,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.7,0.0,12.4,643.1,0.0,0.0,8.6,0.0,0.0,,Basic,577,557,1110,1046,125,3415,8,0,43,Yes,0,14,43,0,0,17,6,2,0,0,0,37,119,,Basic,0,1,1,5,351,358,3773,658,484,0,0,6,6,Yes,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98218,47220,0,0,,0,0,0,0,,149.3,97.6,,Respondent,Urban,Anaheim Hills/City of Orange East/Villa Park,No,,,1,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3773,577,558,1111,1051,476,0,0,0
106301155,106301155,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,92627,Yes,01/01/2020,12/31/2020,College Hospital Enterprises,060000100,11/01/2020,01/19/2021,Open,Parent Facility,,No,No,-117.913030,33.652490,District 74,District 37,District 48,06059063702,116p,,13 - Orange,Orange,General Acute Care Hospital,Investor - Individual,Psychiatric,23,0,0,0,0,0,0,0,0,23,0,99,0,0,0,122,0,0,0,0,88,0,88,6,82,0,88,6,1,76,0,2,3,0,0,0,0,88,,,,,,,No,8418,0,0,0,0,0,0,0,0,8418,0,36234,0,0,0,44652,1512,0,0,0,0,0,0,0,0,1512,0,2509,0,0,0,4021,0,0,0,0,0,0,0,0,0,5167,0,0,0,0,0,0,0,0,5167,0,39157,0,0,0,44324,0,0,0,3.4,,,,,,,,,3.4,,15.6,,,,11.0,,,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,11.6,0.0,0.0,0.0,8.9,0.0,0.0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,638,0,,3,3,Yes,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1540,0,0,,0,0,0,0,,,2.4,,Respondent,Urban,Costa Mesa,No,,,,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
