State Code,County Code,Site Number,Latitude,Longitude,Datum,Elevation,Land Use,Location Setting,Site Established Date,Site Closed Date,Met Site State Code,Met Site County Code,Met Site Site Number,Met Site Type,Met Site Distance,Met Site Direction,GMT Offset,Owning Agency,Local Site Name,Address,Zip Code,State Name,County Name,City Name,CBSA Name,Tribe Name,Extraction Date
6,27,6,36.904933,-118.23982,WGS84,1170,UNKNOWN,RURAL,1/1/1982,,,,,,,,-8,Great Basin Unified APCD,,"1 MI S. OF SAWMILL, KETCHM, INDEPENDENCE",,California,Inyo,Independence,"Bishop, CA",,5/18/2021
6,27,8,36.783265,-118.150926,WGS84,1174,UNKNOWN,RURAL,1/1/1982,,,,,,,,-8,Great Basin Unified APCD,,"1.3 MI S. MAZOURKA CYN RD., INDEPENDENCE",,California,Inyo,Independence,"Bishop, CA",,5/18/2021
6,27,9,36.783821,-118.151204,WGS84,1174,UNKNOWN,UNKNOWN,1/1/1982,,,,,,,,-8,Great Basin Unified APCD,,"3SE PUMP #67, INDEPENDENCE",,California,Inyo,Independence,"Bishop, CA",,5/18/2021
6,27,11,37.177152,-118.233989,WGS84,1234,AGRICULTURAL,RURAL,8/1/1985,,,,,,,,-8,Great Basin Unified APCD,Big Pine-Steward's Ranch,"STEWARD'S RANCH, BIG PINE",,California,Inyo,Big Pine,"Bishop, CA",,5/18/2021
6,27,12,36.281605,-118.005638,WGS84,1097,,,11/1/1985,,,,,,,,-8,Great Basin Unified APCD,Olancha-Post Office,"P.O., HIWY 395, OLANCHA",,California,Inyo,Olancha,"Bishop, CA",,5/18/2021
6,27,14,37.36104,-118.394276,WGS84,0,COMMERCIAL,SUBURBAN,10/1/1986,,,,,,,,-8,Great Basin Unified APCD,Bishop-125 S. Main St.,"125 S. MAIN STREET, BISHOP, CA. 93514",,California,Inyo,Bishop,"Bishop, CA",,5/18/2021
6,27,15,37.360762,-118.394832,WGS84,1256,COMMERCIAL,URBAN AND CENTER CITY,12/1/1989,,,,,ON-SITE MET EQUIP,,,-8,Great Basin Unified APCD,Bishop-157 Short Street,"157 SHORT STREET, BISHOP, CA 93514",,California,Inyo,Bishop,"Bishop, CA",,5/18/2021
6,27,16,36.275495,-117.990638,WGS84,1097,AGRICULTURAL,RURAL,12/1/1992,,,,,,10,,-8,Great Basin Unified APCD,Olancha-661 Fall Road," 661 FALL ROAD, OLANCHA, CA 93549",,California,Inyo,Olancha,"Bishop, CA",,5/18/2021
6,27,17,37.364096,-118.395665,WGS84,1256,COMMERCIAL,URBAN AND CENTER CITY,3/1/1993,,,,,,,,-8,Great Basin Unified APCD,Bishop-351 N. Main St.," 351 N. MAIN STREET, BISHOP, CA 93514",,California,Inyo,Bishop,"Bishop, CA",,5/18/2021
6,27,19,36.607556,-118.047709,NAD83,0,DESERT,RURAL,1/1/1980,,,,,,,,-8,Great Basin Unified APCD,Lone Pine MET,Lone Pine MET @ SEWER PONDS,93545,California,Inyo,Lone Pine,"Bishop, CA",,5/18/2021
6,27,20,36.057185,-117.861369,NAD83,0,DESERT,RURAL,1/1/1985,,,,,,,,-8,Great Basin Unified APCD,Coso Gate,COSO GATE,93555,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,22,36.326172,-117.95512,WGS84,0,DESERT,RURAL,6/1/1999,,,,,,10,,-8,Great Basin Unified APCD,Dirty Socks,"DIRTY SOCKS, HWY 190",,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,23,36.280597,-118.011661,NAD83,1119,DESERT,RURAL,7/1/2019,,,,,,,,-8,Great Basin Unified APCD,Olancha-Well 404,"Olancha, Well 404, ~0.5 miles west of Olancha",93545,California,Inyo,Olancha,"Bishop, CA",,5/18/2021
6,27,24,36.419994,-117.836753,WGS84,1133,DESERT,RURAL,11/1/2000,,,,,,,,-8,Great Basin Unified APCD,Flat Rock,FLAT ROCK - HIGHWAY 190 - 1 MILE W OF HWY 136 JUNCTION,93545,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,25,36.366319,-117.897609,WGS84,1104,DESERT,RURAL,11/1/2000,,,,,,,,-8,Great Basin Unified APCD,Shell Cut,"SHELL CUT, HIGHWAY 190",93555,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,26,36.361932,-118.01068,WGS84,1104,DESERT,RURAL,1/28/2004,,,,,,,,-8,Great Basin Unified APCD,Bill Stanley,"BILL STANLEY, US HWY 395, 17 miles south of Lone Pine",,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,27,37.407244,-118.345308,WGS84,1500,COMMERCIAL,RURAL,9/1/2004,,,,,,,,-8,Great Basin Unified APCD,Laws-Joe Smith Road,LAWS - JOE SMITH ROAD,,California,Inyo,Laws,"Bishop, CA",,5/18/2021
6,27,28,36.54314,-117.941827,WGS84,1098,DESERT,RURAL,1/16/2008,,,,,,,,-8,Great Basin Unified APCD,Lizard Tail,"LIZARD TAIL, NE Shoreline Owens Lake",93545,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,29,36.542229,-117.990067,NAD83,1612,DESERT,RURAL,11/25/2008,,,,,,,,-8,Great Basin Unified APCD,North Beach,"NORTH BEACH, North Shoreline Owens Lake",,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,30,36.458104,-117.851888,WGS84,1103,DESERT,RURAL,5/4/2011,,,,,,,,-8,Great Basin Unified APCD,Mill Site,"MILL SITE, East Shoreline Owens Lake, near Highway 136",93545,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,31,36.607215,-118.05473,NAD83,1612,RESIDENTIAL,RURAL,12/1/2020,,,,,,,,-8,Great Basin Unified APCD,Lone Pine,Lone Pine Permanent Monitoring Site (est 2020),93545,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,101,36.508611,-116.847778,WGS84,125,DESERT,RURAL,1/1/1993,,,,,ON-SITE MET EQUIP,,,-8,National Park Service,Death Valley NP - Park Village,"DEATH VALLEY NM, DEATH VALLEY, CA",92328,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,1001,36.049402,-117.943927,WGS84,1027,,,1/1/1980,,,,,,,,-8,Great Basin Unified APCD,Coso Junction,"COSO JUNCTION REST AREA, HWY 395",93555,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,1003,36.487823,-117.871036,WGS84,1097,RESIDENTIAL,RURAL,7/1/1994,,,,,,,,-8,Great Basin Unified APCD,Keeler,"KEELER, 190 Cerro Gordo Road",93545,California,Inyo,Keeler,"Bishop, CA",,5/18/2021
6,27,1018,36.595556,-118.049167,WGS84,1128,DESERT,RURAL,5/22/2003,,,,,,,,-8,"Paiute-Shoshone Indians of the Lone Pine Community of Lone Pine Reservation,CA",Lone Pine Paiute-Shoshone Reservation,1101 E-SHA LANE,93545,California,Inyo,Lone Pine,"Bishop, CA","Paiute-Shoshone Indians of the Lone Pine Community of Lone Pine Reservation,CA",5/18/2021
6,27,1023,37.362137,-118.417478,WGS84,1288.55,RESIDENTIAL,RURAL,1/1/2005,,,,,,,,-8,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",Bishop Tribe EMO,50 TU SU LANE,93514,California,Inyo,Bishop,"Bishop, CA","Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",5/18/2021
6,27,1028,36.834957,-118.226677,WGS84,1201.04,DESERT,RURAL,1/25/2005,,,,,,,,-8,"Fort Independence Indian Community of Paiute Indians of Ft Independence, CA",Fort Independence Indian Community,"789 N. WILLOW STREET, INDEPENDENCE",93526,California,Inyo,Independence,"Bishop, CA","Fort Independence Indian Community of Paiute Indians of Ft Independence, CA",5/18/2021
6,27,1033,37.155494,-118.293547,NAD83,1236,RESIDENTIAL,RURAL,12/5/2006,,,,,,,,-8,Big Pine Paiute Tribe of the Owens Valley,Stn.1 Big Pine Paiute site,School St.,93513,California,Inyo,Big Pine,"Bishop, CA",Big Pine Paiute Tribe of the Owens Valley,5/18/2021
6,27,2000,37.155442,-118.29448,NAD83,1236,RESIDENTIAL,RURAL,6/4/2007,,,,,,,,-8,Big Pine Paiute Tribe of the Owens Valley,Big Pine Paiute Stn. 2,Richard St,93513,California,Inyo,Big Pine,"Bishop, CA",Big Pine Paiute Tribe of the Owens Valley,5/18/2021
6,29,7,35.345607,-118.851825,NAD83,425,AGRICULTURAL,RURAL,1/1/1980,,,,,,,,-8,California Air Resources Board,Edison,"JOHNSON FARM, EDISON, CA. 93320",93307,California,Kern,Not in a City,"Bakersfield, CA",,5/18/2021
6,29,8,35.051454,-119.40262,NAD83,289,RESIDENTIAL,SUBURBAN,1/1/1988,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Maricopa,"755 Stanislaus St., Maricopa CA 93352",93252,California,Kern,Maricopa,"Bakersfield, CA",,5/18/2021
6,29,10,35.385574,-119.015009,WGS84,151,COMMERCIAL,URBAN AND CENTER CITY,6/1/1994,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",93301,California,Kern,Bakersfield,"Bakersfield, CA",,5/18/2021
6,29,11,35.050551,-118.147294,WGS84,853,MOBILE,RURAL,7/1/1993,,,,,,,,-8,California Air Resources Board,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",93501,California,Kern,Mojave,"Bakersfield, CA",,5/18/2021
6,29,12,35.630234,-117.669786,WGS84,723,MOBILE,URBAN AND CENTER CITY,3/1/1993,,,,,,,,-8,Great Basin Unified APCD,Ridgecrest," 100 LAS FLORES AVENUE, RIDGECREST, CA",,California,Kern,Ridgecrest,"Bakersfield, CA",,5/18/2021
6,29,14,35.356615,-119.062613,NAD83,0,MOBILE,URBAN AND CENTER CITY,3/1/1994,,,,,,,,-8,California Air Resources Board,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",93309,California,Kern,Bakersfield,"Bakersfield, CA",,5/18/2021
6,29,15,35.62109,-117.67296,WGS84,701,COMMERCIAL,URBAN AND CENTER CITY,6/1/1999,,,,,,,,-8,Kern County APCD,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",93555,California,Kern,Ridgecrest,"Bakersfield, CA",,5/18/2021
6,29,16,35.324636,-118.997627,NAD83,0,COMMERCIAL,SUBURBAN,2/18/2000,,,,,,,,-8,California Air Resources Board,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",93307,California,Kern,Bakersfield,"Bakersfield, CA",,5/18/2021
6,29,17,35.72771,-118.13774,NAD83,914.4,DESERT,RURAL,1/1/2009,,,,,,,,-8,California Air Resources Board,Canebrake,"3147 Highway 178, Canebrake",93255,California,Kern,Not in a City,"Bakersfield, CA",,5/18/2021
6,29,18,35.642943,-117.715066,NAD83,717,DESERT,URBAN AND CENTER CITY,11/1/2017,,,,,,,,-8,Kern County APCD,Ridgecrest-Ward,"2051 Ward, Ridgecrest CA",93555,California,Kern,Ridgecrest,"Bakersfield, CA",,5/18/2021
6,29,19,35.046528,-118.162833,NAD83,853,MOBILE,RURAL,10/1/2020,,,,,,,,-8,California Air Resources Board,Mojave - CA 58 Business,1773 CA-58 BUS,93501,California,Kern,Mojave,"Bakersfield, CA",,5/18/2021
6,29,232,35.438035,-119.016787,NAD83,180,INDUSTRIAL,SUBURBAN,1/1/1980,,,,,,,,-8,California Air Resources Board,Oildale,"3311 Manor St, Oildale CA 93308",93308,California,Kern,Oildale,"Bakersfield, CA",,5/18/2021
6,29,1001,35.624678,-117.670897,WGS84,697,,RURAL,1/1/1979,,,,,,,,-8,Kern County APCD,China Lake,"POWERLINE RD, CHINA LAKE",,California,Kern,China Lake (Naval Weapons Center),"Bakersfield, CA",,5/18/2021
6,29,2009,34.841567,-118.860588,WGS84,1063.14,AGRICULTURAL,RURAL,1/1/2009,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Lebec,"1277 Beartrap Road Lebec, CA 93243",93243,California,Kern,Not in a City,"Bakersfield, CA",,5/18/2021
6,29,2012,35.331612,-118.999961,NAD83,145,COMMERCIAL,URBAN AND CENTER CITY,6/1/2012,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,93307,California,Kern,Bakersfield,"Bakersfield, CA",,5/18/2021
6,29,2019,35.376953,-119.043889,NAD83,87,INDUSTRIAL,URBAN AND CENTER CITY,1/1/2019,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Bakersfield-Westwind,2001 Westwind Drive,93301,California,Kern,Bakersfield,"Bakersfield, CA",,5/18/2021
6,29,3002,35.066636,-118.150908,WGS84,3065,DESERT,RURAL,4/1/1989,,,,,,,,-8,California Air Resources Board,Mojave - Airport Bldg 58,"AIRPORT-BLDG 58,MOJAVE",,California,Kern,Mojave,"Bakersfield, CA",,5/18/2021
6,29,5001,35.208295,-118.785374,WGS84,145,AGRICULTURAL,RURAL,6/1/1989,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,Arvin-Bear Mtn,"20401 BEAR MTN BLVD, ARVIN, CA., 93203",,California,Kern,Arvin,"Bakersfield, CA",,5/18/2021
6,29,5002,35.23918,-118.78863,NAD83,145,AGRICULTURAL,RURAL,11/16/2009,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,Arvin-Di Giorgio,"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",93203,California,Kern,Arvin,"Bakersfield, CA",,5/18/2021
6,29,6001,35.503587,-119.272606,WGS84,126,COMMERCIAL,SUBURBAN,7/1/1989,,,,,,,,-8,California Air Resources Board,Shafter,"548 WALKER ST., SHAFTER, CA., 93263",93263,California,Kern,Shafter,"Bakersfield, CA",,5/18/2021
6,29,9000,35.003587,-117.652004,WGS84,750,DESERT,RURAL,6/1/1995,,,,,,,,-8,California Air Resources Board,Boron,"26965 COTE ST.___BORON, CA",,California,Kern,Boron,"Bakersfield, CA",,5/18/2021
6,29,9001,34.821922,-118.887598,WGS84,1,MOBILE,RURAL,1/1/1994,,,,,,,,-8,California Air Resources Board,Lebec-Peace Valley/Frazier Park Roads,"PEACE VALLEY RD/FRAZIER PARK MTN RD, LEBEC",,California,Kern,Lebec,"Bakersfield, CA",,5/18/2021
6,29,9002,34.828839,-118.880056,WGS84,1,MOBILE,RURAL,1/1/2000,,,,,,,,-8,California Air Resources Board,Lebec-Peace Valley Road,"PEACE VALLEY ROAD, LEBEC",,California,Kern,Lebec,"Bakersfield, CA",,5/18/2021
6,29,9902,35.72778,-118.138612,WGS84,927,FOREST,RURAL,2/2/2000,,,,,,,,-8,National Park Service,Dome Lands Wilderness,Dome Lands Wilderness,93255,California,Kern,Not in a City,"Bakersfield, CA",,5/18/2021
6,31,4,36.102244,-119.56565,NAD83,61,RESIDENTIAL,SUBURBAN,10/1/1996,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Corcoran-Patterson,1520 PATTERSON AVE.,93212,California,Kings,Corcoran,"Hanford-Corcoran, CA",,5/18/2021
6,31,100,36.10884,-119.600125,WGS84,15,AGRICULTURAL,RURAL,11/28/1995,,,,,,,,-8,California Air Resources Board,AGRICULTURAL SITE APPROX 150 YDS FROM INTERSECTION ARB SITE #16-718,"7 1/2 & ORANGE AVE, CORCORAN, CA",,California,Kings,Corcoran,"Hanford-Corcoran, CA",,5/18/2021
6,31,500,36.233274,-119.766212,WGS84,68,AGRICULTURAL,RURAL,8/1/2006,,,,,,,,-8,"Santa Rosa Indian Community of Santa Rosa Rancheria, CA",Santa Rosa Rancheria,17225 Jersey Ave.,93245,California,Kings,Not in a City,"Hanford-Corcoran, CA","Santa Rosa Indian Community of Santa Rosa Rancheria, CA",5/18/2021
6,31,1004,36.31567,-119.643447,NAD83,99,RESIDENTIAL,SUBURBAN,9/1/1993,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Hanford-Irwin,"807 SOUTH IRWIN ST., HANFORD",93230,California,Kings,Hanford,"Hanford-Corcoran, CA",,5/18/2021
6,33,3002,39.01893,-122.91333,NAD83,409,MOBILE,SUBURBAN,6/29/2017,,,,,,,,-8,Lake County AQMD,Lakeport-S. Main Street,"2617 S. Main Street, Lakeport, CA 95453",95453,California,Lake,Lakeport,"Clearlake, CA",,5/18/2021
6,33,3010,38.77453,-122.6995,WGS84,435,FOREST,RURAL,8/1/1983,,,,,,,,-8,California Air Resources Board,ANDERSON SPRINGS,"11270 ANDERSON SPRINGS RD., MIDDLETOWN, CA",95461,California,Lake,Middletown,"Clearlake, CA",,5/18/2021
6,33,3011,38.84846,-122.75797,WGS84,736,FOREST,RURAL,8/1/1983,,,,,,,,-8,California Air Resources Board,GLENBROOK,"HIGH VALLEY RD, COBB, CA",95451,California,Lake,Cobb,"Clearlake, CA",,5/18/2021
6,33,3012,38.85022,-122.7362,WGS84,978,FOREST,RURAL,5/1/1976,,,,,,,,-8,California Air Resources Board,HOBERG-PINE SUMMIT,"9302 FOX DR.,  COBB, CA",95451,California,Lake,Cobb,"Clearlake, CA",,5/18/2021
6,33,3013,38.851292,-122.741657,WGS84,800,FOREST,RURAL,1/1/1989,,,,,,,,-8,California Air Resources Board,TRAILER AT RESIDENCE.  RURAL COMMUNITY.,"15385 TRINITY RD., HOBERGS",,California,Lake,Not in a city,"Clearlake, CA",,5/18/2021
6,37,2,34.1365,-117.92391,WGS84,183,RESIDENTIAL,SUBURBAN,1/1/1963,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Azusa,"803 N. LOREN AVE., AZUSA",91702,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,16,34.14435,-117.85036,WGS84,275,RESIDENTIAL,SUBURBAN,1/1/1980,,,,,,,,-8,South Coast Air Quality Management District,Glendora,"840 LAUREL, GLENDORA",91740,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,18,34.07001,-118.068401,WGS84,78,COMMERCIAL,SUBURBAN,1/1/1985,,,,,,,,-8,South Coast Air Quality Management District,El Monte,"915 FLAIR DRIVE, EL MONTE, CA",,California,Los Angeles,El Monte,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,19,33.342251,-118.323128,WGS84,3,RESIDENTIAL,URBAN AND CENTER CITY,12/31/1989,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,,"301 CRESENT AVENUE, AVALON, CA 90704",,California,Los Angeles,Avalon,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,30,34.035278,-118.216667,WGS84,65,RESIDENTIAL,URBAN AND CENTER CITY,2/1/2001,,,,,,,,-8,California Air Resources Board,SB25 trailer at Hollenbeck School,651 S. MOTT STREET (SB 25 TRAILER),,California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,31,33.786111,-118.246389,WGS84,0,RESIDENTIAL,URBAN AND CENTER CITY,5/1/2001,,,,,,,,-8,California Air Resources Board,Wilmington-N. Mahar Ave,"1115 N. MAHAR AVENUE WILMINGTON, CA",,California,Los Angeles,West Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,113,34.05111,-118.45636,WGS84,91,MOBILE,URBAN AND CENTER CITY,1/1/1980,,,,,,,,-8,South Coast Air Quality Management District,West Los Angeles,"VA HOSPITAL, WEST LOS ANGELES",90025,California,Los Angeles,West Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,201,33.886405,-118.268128,WGS84,0,RESIDENTIAL,SUBURBAN,1/6/1991,,,,,,,,-8,South Coast Air Quality Management District,Carson,"319 SHERMAN DR-AMBLER SCHOOL, CARSON",,California,Los Angeles,Carson,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,202,34.005291,-118.176738,WGS84,0,INDUSTRIAL,SUBURBAN,2/5/1991,,,,,,,,-8,South Coast Air Quality Management District,Commerce-Ayers Ave,"2249 AYERS AVE, COMMERCE_CA",,California,Los Angeles,Commerce,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,203,34.041678,-118.039789,WGS84,0,INDUSTRIAL,URBAN AND CENTER CITY,2/5/1991,,,,,,,,-8,South Coast Air Quality Management District,City of Industry-Volkswagon,"500 S 7TH-VOLKSWAGON, INDUSTRY, CA",,California,Los Angeles,Industry (corporate name for City of Industry),"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,204,34.041122,-118.040067,WGS84,0,INDUSTRIAL,URBAN AND CENTER CITY,3/1/1991,,,,,,,,-8,South Coast Air Quality Management District,City of Industry-Whitco,"14755 E SALT LAKE-WHITCO, INDUSTRY, CA",,California,Los Angeles,Industry (corporate name for City of Industry),"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,205,34.006681,-118.192294,WGS84,0,INDUSTRIAL,URBAN AND CENTER CITY,4/18/1991,,,,,,,,-8,South Coast Air Quality Management District,Commerce-AT&SF RR,"INDIANA & SHEILA-AT&SF RR, COMMERCE CA",,California,Los Angeles,Commerce,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1103,34.06659,-118.22688,WGS84,87,RESIDENTIAL,URBAN AND CENTER CITY,1/1/1979,,,,,,,,-8,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",90012,California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1201,34.19925,-118.53276,WGS84,226,COMMERCIAL,SUBURBAN,1/1/1965,,,,,,,,-8,South Coast Air Quality Management District,Reseda,"18330 GAULT ST., RESEDA",91335,California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1301,33.92899,-118.21071,WGS84,27,COMMERCIAL,URBAN AND CENTER CITY,1/1/1973,,,,,,,,-8,South Coast Air Quality Management District,Lynwood,"11220 LONG BEACH BLVD., LYNWOOD",,California,Los Angeles,Lynwood,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1302,33.901389,-118.205,WGS84,27,RESIDENTIAL,URBAN AND CENTER CITY,10/31/2008,,,,,,,,-8,South Coast Air Quality Management District,Compton,700 North Bullis Road,90221,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1402,34.21793,-118.48757,WGS84,27,COMMERCIAL,URBAN AND CENTER CITY,1/1/2010,,,,,,,,-8,South Coast Air Quality Management District,Van Nuys Airport,"16345 Raymer (Lot A), Van Nuys, CA 91406-1212",91406,California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1403,33.954952,-118.055768,NAD83,44,INDUSTRIAL,URBAN AND CENTER CITY,11/26/1992,,,,,,,,-8,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",90670,California,Los Angeles,Santa Fe Springs,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1404,34.02637,-117.9822,NAD83,91,INDUSTRIAL,URBAN AND CENTER CITY,1/1/1991,,,,,,,,-8,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",91746,California,Los Angeles,Industry (corporate name for City of Industry),"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1405,34.006389,-118.193056,WGS84,53,INDUSTRIAL,URBAN AND CENTER CITY,11/14/2007,,,,,,,,-8,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",90023,California,Los Angeles,Vernon,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1406,34.008333,-118.190556,WGS84,53,INDUSTRIAL,URBAN AND CENTER CITY,1/1/1999,,,,,,,,-8,South Coast Air Quality Management District,ATSF (Exide),"Rail Road Yard Washington Blvd., Commerce, CA 90058",90023,California,Los Angeles,Commerce,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1601,34.01407,-118.06056,WGS84,75,COMMERCIAL,SUBURBAN,1/1/1978,,,,,,,,-8,South Coast Air Quality Management District,,"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1602,34.01029,-118.0685,NAD83,75,COMMERCIAL,SUBURBAN,9/12/2005,,,,,,,,-8,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",90660,California,Los Angeles,Pico Rivera,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,1701,34.06703,-117.7514,WGS84,270,COMMERCIAL,SUBURBAN,1/1/1965,,,,,,,,-8,South Coast Air Quality Management District,Pomona,"924 N. GAREY AVE., POMONA",91767,California,Los Angeles,Pomona,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,2005,34.1326,-118.1272,WGS84,250,RESIDENTIAL,URBAN AND CENTER CITY,12/1/1981,,,,,,,,-8,South Coast Air Quality Management District,Pasadena,"752 S. WILSON AVE., PASADENA",,California,Los Angeles,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4002,33.82376,-118.18921,WGS84,6,RESIDENTIAL,SUBURBAN,1/1/1963,,,,,,,,-8,South Coast Air Quality Management District,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",,California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4004,33.79236,-118.17533,WGS84,6,COMMERCIAL,SUBURBAN,8/7/2003,,,,,,,,-8,South Coast Air Quality Management District,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",90806,California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4006,33.8025,-118.22,WGS84,10,INDUSTRIAL,URBAN AND CENTER CITY,1/1/2010,,,,,,,,-8,South Coast Air Quality Management District,Long Beach (Hudson),"2425 Webster St., Long Beach, CA",90810,California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4008,33.859662,-118.200707,NAD83,12,INDUSTRIAL,SUBURBAN,1/1/2015,,,,,,,,-8,South Coast Air Quality Management District,Long Beach-Route 710 Near Road,5895 Long Beach Blvd.,90806,California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4009,33.793713,-118.171019,NAD83,8,COMMERCIAL,URBAN AND CENTER CITY,1/1/2020,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,Signal Hill (LBSH),1710 E. 20th Street,90755,California,Los Angeles,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4010,34.181977,-118.363036,NAD83,198,INDUSTRIAL,SUBURBAN,1/1/2020,,,,,ON-SITE MET EQUIP,,,-8,South Coast Air Quality Management District,North Hollywood (NOHO),10659 W. Delano Street,91606,California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,4101,34.426663,-118.496751,WGS84,383,RESIDENTIAL,SUBURBAN,4/1/1989,,,,,,,,-8,South Coast Air Quality Management District,Santa Clarita-Honby St.,"HONBY ST, SANTA CLARITA (NEWHALL)",,California,Los Angeles,Santa Clarita,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
6,37,5001,33.92288,-118.37026,WGS84,21,COMMERCIAL,URBAN AND CENTER CITY,1/1/1980,,,,,,,,-8,South Coast Air Quality Management District,Hawthorne,"5234 W. 120TH ST., HAWTHORNE",,California,Los Angeles,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",,5/18/2021
